# Oscilloscope file ./20201025_015212.bin
# Channel 1
Time / s;Voltage / V
73.5;3.76
73.75;3.72
74;3.76
74.25;3.68
74.5;3.72
74.75;3.72
75;3.76
75.25;3.68
75.5;3.72
75.75;3.72
76;3.76
76.25;3.68
76.5;3.72
76.75;3.72
77;3.76
77.25;3.68
77.5;3.68
77.75;3.72
78;3.76
78.25;3.64
78.5;3.68
78.75;3.68
79;3.72
79.25;3.64
79.5;3.68
79.75;3.68
80;3.72
80.25;3.64
80.5;3.68
80.75;3.68
81;3.72
81.25;3.64
81.5;3.68
81.75;3.68
82;3.72
82.25;3.64
82.5;3.68
82.75;3.68
83;3.72
83.25;3.6
83.5;3.68
83.75;3.68
84;3.68
84.25;3.6
84.5;3.68
84.75;3.68
85;3.68
85.25;3.6
85.5;3.64
85.75;3.64
86;3.68
86.25;3.6
86.5;3.64
86.75;3.64
87;3.68
87.25;3.6
87.5;3.64
87.75;3.64
88;3.68
88.25;3.56
88.5;3.64
88.75;3.64
89;3.68
89.25;3.56
89.5;3.6
89.75;3.6
90;3.64
90.25;3.56
90.5;3.6
90.75;3.6
91;3.64
91.25;3.56
91.5;3.6
91.75;3.6
92;3.64
92.25;3.56
92.5;3.56
92.75;3.6
93;3.64
93.25;3.56
93.5;3.6
93.75;3.56
94;3.64
94.25;3.52
94.5;3.56
94.75;3.56
95;3.6
95.25;3.52
95.5;3.56
95.75;3.6
96;3.6
96.25;3.52
96.5;3.56
96.75;3.56
97;3.6
97.25;3.52
97.5;3.56
97.75;3.6
98;3.6
98.25;3.52
98.5;3.56
98.75;3.56
99;3.6
99.25;3.48
99.5;3.56
99.75;3.52
100;3.6
100.25;3.48
100.5;3.52
100.75;3.52
101;3.6
101.25;3.48
101.5;3.52
101.75;3.56
102;3.56
102.25;3.48
102.5;3.52
102.75;3.52
103;3.56
103.25;3.48
103.5;3.52
103.75;3.52
104;3.56
104.25;3.48
104.5;3.52
104.75;3.48
105;3.56
105.25;3.44
105.5;3.52
105.75;3.48
106;3.56
106.25;3.44
106.5;3.48
106.75;3.52
107;3.52
107.25;3.44
107.5;3.48
107.75;3.48
108;3.52
108.25;3.44
108.5;3.48
108.75;3.48
109;3.52
109.25;3.44
109.5;3.44
109.75;3.44
110;3.52
110.25;3.44
110.5;3.44
110.75;3.48
111;3.52
111.25;3.4
111.5;3.48
111.75;3.44
112;3.48
112.25;3.4
112.5;3.44
112.75;3.44
113;3.48
113.25;3.4
113.5;3.44
113.75;3.44
114;3.48
114.25;3.4
114.5;3.44
114.75;3.44
115;3.48
115.25;3.4
115.5;3.44
115.75;3.44
116;3.48
116.25;3.4
116.5;3.4
116.75;3.44
117;3.48
117.25;3.36
117.5;3.4
117.75;3.44
118;3.44
118.25;3.36
118.5;3.4
118.75;3.4
119;3.44
119.25;3.36
119.5;3.4
119.75;3.4
120;3.44
120.25;3.36
120.5;3.4
120.75;3.4
121;3.44
121.25;3.36
121.5;3.4
121.75;3.36
122;3.44
122.25;3.36
122.5;3.36
122.75;3.4
123;3.44
123.25;3.32
123.5;3.36
123.75;3.36
124;3.4
124.25;3.32
124.5;3.36
124.75;3.36
125;3.4
125.25;3.32
125.5;3.36
125.75;3.36
126;3.4
126.25;3.32
126.5;3.36
126.75;3.36
127;3.4
127.25;3.28
127.5;3.36
127.75;3.32
128;3.4
128.25;3.28
128.5;3.32
128.75;3.32
129;3.4
129.25;3.28
129.5;3.32
129.75;3.32
130;3.36
130.25;3.28
130.5;3.32
130.75;3.32
131;3.36
131.25;3.28
131.5;3.32
131.75;3.32
132;3.36
132.25;3.28
132.5;3.28
132.75;3.32
133;3.36
133.25;3.24
133.5;3.28
133.75;3.32
134;3.36
134.25;3.24
134.5;3.28
134.75;3.28
135;3.32
135.25;3.24
135.5;3.32
135.75;3.28
136;3.32
136.25;3.24
136.5;3.28
136.75;3.28
137;3.32
137.25;3.24
137.5;3.28
137.75;3.28
138;3.32
138.25;3.2
138.5;3.28
138.75;3.24
139;3.28
139.25;3.2
139.5;3.24
139.75;3.28
140;3.28
140.25;3.2
140.5;3.24
140.75;3.24
141;3.28
141.25;3.2
141.5;3.24
141.75;3.24
142;3.28
142.25;3.2
142.5;3.2
142.75;3.24
143;3.28
143.25;3.2
143.5;3.2
143.75;3.24
144;3.28
144.25;3.16
144.5;3.24
144.75;3.2
145;3.24
145.25;3.16
145.5;3.24
145.75;3.24
146;3.24
146.25;3.16
146.5;3.2
146.75;3.2
147;3.24
147.25;3.16
147.5;3.16
147.75;3.2
148;3.24
148.25;3.16
148.5;3.2
148.75;3.2
149;3.24
149.25;3.16
149.5;3.2
149.75;3.2
150;3.24
150.25;3.12
150.5;3.2
150.75;3.2
151;3.24
151.25;3.12
151.5;3.16
151.75;3.16
152;3.2
152.25;3.12
152.5;3.16
152.75;3.16
153;3.2
153.25;3.12
153.5;3.16
153.75;3.16
154;3.2
154.25;3.08
154.5;3.16
154.75;3.12
155;3.2
155.25;3.08
155.5;3.16
155.75;3.12
156;3.16
156.25;3.08
156.5;3.16
156.75;3.16
157;3.16
157.25;3.08
157.5;3.12
157.75;3.12
158;3.16
158.25;3.08
158.5;3.08
158.75;3.12
159;3.16
159.25;3.08
159.5;3.08
159.75;3.12
160;3.16
160.25;3.08
160.5;3.12
160.75;3.12
161;3.16
161.25;3.04
161.5;3.12
161.75;3.12
162;3.12
162.25;3.04
162.5;3.08
162.75;3.08
163;3.12
163.25;3.04
163.5;3.08
163.75;3.08
164;3.12
164.25;3.04
164.5;3.08
164.75;3.08
165;3.12
165.25;3.04
165.5;3.08
165.75;3.08
166;3.12
166.25;3.04
166.5;3.08
166.75;3.08
167;3.12
167.25;3
167.5;3.08
167.75;3.08
168;3.12
168.25;3
168.5;3.04
168.75;3.04
169;3.08
169.25;3
169.5;3.04
169.75;3.04
170;3.08
170.25;3
170.5;3.04
170.75;3.04
171;3.08
171.25;3
171.5;3.04
171.75;3.04
172;3.08
172.25;2.96
172.5;3
172.75;3.04
173;3.04
173.25;2.96
173.5;3.04
173.75;3
174;3.04
174.25;2.96
174.5;3
174.75;3
175;3.04
175.25;2.96
175.5;3
175.75;3
176;3.04
176.25;2.96
176.5;3
176.75;3
177;3.04
177.25;2.92
177.5;3
177.75;3
178;3.04
178.25;2.92
178.5;3
178.75;2.96
179;3
179.25;2.92
179.5;2.96
179.75;2.96
180;3
180.25;2.92
180.5;2.96
180.75;2.96
181;3
181.25;2.92
181.5;2.96
181.75;2.96
182;3
182.25;2.92
182.5;2.96
182.75;2.96
183;3
183.25;2.92
183.5;2.92
183.75;2.92
184;2.96
184.25;2.88
184.5;2.96
184.75;2.92
185;2.96
185.25;2.88
185.5;2.96
185.75;2.92
186;2.96
186.25;2.88
186.5;2.92
186.75;2.92
187;2.96
187.25;2.88
187.5;2.92
187.75;2.92
188;2.96
188.25;2.88
188.5;2.92
188.75;2.88
189;2.96
189.25;2.84
189.5;2.88
189.75;2.88
190;2.92
190.25;2.84
190.5;2.88
190.75;2.88
191;2.92
191.25;2.84
191.5;2.88
191.75;2.88
192;2.92
192.25;2.84
192.5;2.88
192.75;2.88
193;2.92
193.25;2.84
193.5;2.88
193.75;2.88
194;2.92
194.25;2.8
194.5;2.84
194.75;2.84
195;2.92
195.25;2.8
195.5;2.84
195.75;2.88
196;2.88
196.25;2.8
196.5;2.84
196.75;2.84
197;2.88
197.25;2.8
197.5;2.84
197.75;2.84
198;2.88
198.25;2.8
198.5;2.84
198.75;2.84
199;2.88
199.25;2.76
199.5;2.84
199.75;2.84
200;2.88
200.25;2.8
200.5;2.8
200.75;2.8
201;2.84
201.25;2.76
201.5;2.8
201.75;2.8
202;2.84
202.25;2.76
202.5;2.84
202.75;2.8
203;2.84
203.25;2.76
203.5;2.8
203.75;2.8
204;2.84
204.25;2.76
204.5;2.84
204.75;2.8
205;2.84
205.25;2.76
205.5;2.8
205.75;2.76
206;2.8
206.25;2.72
206.5;2.76
206.75;2.8
207;2.8
207.25;2.72
207.5;2.76
207.75;2.76
208;2.8
208.25;2.72
208.5;2.76
208.75;2.76
209;2.8
209.25;2.72
209.5;2.76
209.75;2.76
210;2.8
210.25;2.72
210.5;2.76
210.75;2.76
211;2.8
211.25;2.68
211.5;2.72
211.75;2.72
212;2.8
212.25;2.68
212.5;2.72
212.75;2.72
213;2.76
213.25;2.68
213.5;2.72
